id,votante,alpha,dim_lat1,dim_lat2
2119,Renilce Nicodemos,8.450703e-05,6.788402e-05,2.2481163e-07
2120,Roberto Duarte,-5.5281707e-05,5.887245e-05,1.14592185e-05
2121,Saulo Pedroso,-2.3171233e-05,-8.61015e-06,1.2806973e-05
2122,Socorro Neri,-6.9392525e-05,8.556035e-05,-1.6795853e-05
2123,Washington Quaquá,-3.3283213e-05,7.488647e-05,2.0197898e-05
2124,Wolmer Araújo,-3.3104297e-06,-3.6696245e-05,-0.00010163411
2125,Yury do Paredão,3.0383671e-06,4.072439e-05,2.6743872e-05
2126,Dr Fabio Rueda,0.00012808951,-8.948909e-05,7.51904e-06
2127,Juliana Cardoso,0.00018769036,-0.00013122149,7.311268e-06
2128,Rafael Prudente,0.0003473242,-5.304083e-05,-5.1519957e-05
2129,Padovani,-0.00019404734,8.9432215e-05,5.599898e-05
2130,Ricardo Abrão,-8.7046945e-05,-8.772814e-05,7.769059e-05
2131,Luciano Galego,-6.775447e-05,4.4830616e-05,3.5985344e-05
2132,Mario Frias,0.00011768295,8.412852e-05,-4.7498972e-05
2133,Silvio Antonio,1.4103949e-05,3.837551e-06,-4.4768385e-06
2134,Márcio Honaiser,6.50784e-05,9.4107556e-05,-5.9475893e-05
2135,Renan Ferreirinha,0.00029714085,-5.4403594e-05,-7.0643495e-05
2136,Roseana Sarney,-0.00025026864,8.854346e-05,-3.3515164e-05
2137,Deltan Dallagnol,9.039158e-05,6.501175e-05,4.302553e-05
2138,Dr. Daniel Soranz,3.5194564e-05,8.990454e-05,2.5108815e-05
2139,Eliane Braz,-1.9737447e-05,2.7918479e-05,-1.0720854e-05
2140,Beto Preto,7.900907e-05,0.000115340605,4.160644e-05
